"b1","b3","g1","g2","ra","re","rf","ay","ey","ax","ex","cy","cx","rc","b2","b4","reliability","doc_ncp","doc_df","doc_g1_hat","doc_g1_se","doc_ra_hat","doc_ra_se","doc_rc_hat","doc_rc_se","doc_ay2_hat","doc_ay2_se","doc_ey2_hat","doc_ey2_se","doc_ax2_hat","doc_ax2_se","doc_ex2_hat","doc_ex2_se","doc_cx2_hat","doc_cx2_se","doc_cy2_hat","doc_cy2_se","mrdoc_ncp","mrdoc_df","mrdoc_b1_hat","mrdoc_b1_se","mrdoc_b2_hat","mrdoc_b2_se","mrdoc_g1_hat","mrdoc_g1_se","mrdoc_ra_hat","mrdoc_ra_se","mrdoc_rc_hat","mrdoc_rc_se","mrdoc_ay2_hat","mrdoc_ay2_se","mrdoc_ey2_hat","mrdoc_ey2_se","mrdoc_ax2_hat","mrdoc_ax2_se","mrdoc_ex2_hat","mrdoc_ex2_se","mrdoc_cx2_hat","mrdoc_cx2_se","mrdoc_cy2_hat","mrdoc_cy2_se","mrdoc2_ncp","mrdoc2_df","mrdoc2_b1_hat","mrdoc2_b1_se","mrdoc2_b3_hat","mrdoc2_b3_se","mrdoc2_g1_hat","mrdoc2_g1_se","mrdoc2_g2_hat","mrdoc2_g2_se","mrdoc2_ra_hat","mrdoc2_ra_se","mrdoc2_rc_hat","mrdoc2_rc_se","mrdoc2_re_hat","mrdoc2_re_se","mrdoc2_rf_hat","mrdoc2_rf_se","mrdoc2_ay2_hat","mrdoc2_ay2_se","mrdoc2_ey2_hat","mrdoc2_ey2_se","mrdoc2_ax2_hat","mrdoc2_ax2_se","mrdoc2_ex2_hat","mrdoc2_ex2_se","mrdoc2_cx2_hat","mrdoc2_cx2_se","mrdoc2_cy2_hat","mrdoc2_cy2_se"
0.05,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,419.967305018741,18,0.493111925447115,0.0238953557839848,0.15799641061054,0.0563320736466269,0.160284848459374,0.0423637929395388,0.0113920307705588,0.0554583452185475,0.686937745353724,0.0252121060274354,0.220935167584517,0.0996991011244402,0.907638615231976,0.0372088888862234,0.164940045756584,0.0813871252030107,-0.0332427819047487,0.0418917658252341,425.142637932155,33,0.234506583158113,0.0189437722221867,-0.0377747626035673,0.0135571405553201,0.493112296624849,0.0236555886448656,0.166854042421344,0.0542881772819269,0.160285472344225,0.0414630977110045,0.00996544291097459,0.0549441655590775,0.686937513238872,0.0250725201423084,0.16594067154412,0.0959602965608663,0.907638226721559,0.036749051200545,0.164941404694323,0.078205360351472,-0.0332429126866847,0.0412508673747736,2.85864981885607,52,0.223494953359022,0.0176446994584994,0.22349498315521,0.0176461917048872,0.141421220151637,0.0735638708509456,0.141421259029969,0.0735763780827539,0.199800173840732,0.0634026746306537,0.199799918413665,0.0525032779014728,0.199800128137386,0.0840331072456676,0.200000030965918,0.0175270900982588,0.0999000474998522,0.083901644022046,0.799200204938046,0.0564804877520938,0.0998995127940375,0.0838992606387131,0.79920020960189,0.0564890785903387,0.0999004524660822,0.0708215728726573,0.0999000573037331,0.0708200071110965
0.05,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,73.6434952730415,18,0.221695062807491,0.0258260400231246,0.217959282850798,0.133864700839759,0.0059005660252884,0.102631198488501,0.113433809793745,0.166457688852992,1.67268501073159,0.066919844934318,0.220930595570826,0.205004621725115,2.01884174497527,0.0814130228979825,0.106102680923605,0.162988260450138,0.09826862846409,0.131405866340777,74.0324170301828,33,0.234506688874499,0.0249806397821301,0.0258742230153474,0.0232512380163119,0.221694860010039,0.025740731668861,0.211894868711652,0.131592074252618,0.0058979607994129,0.101472361893154,0.11276283761091,0.166136087893159,1.67268450903576,0.0668872386182864,0.165943602011876,0.200599667415498,2.01884228216508,0.0808698375137198,0.106096762414924,0.159305578499369,0.0982706280491501,0.131179173828271,1.80597666215181,52,0.223494691543589,0.0253038539757369,0.223495332824127,0.0239248306032705,0.141418822154053,0.100399846967983,0.141422843970717,0.106248220266912,0.199800939195176,0.125937397990906,-5.26437242276927e-07,0.0999642094589271,-0.0795718529201576,0.269350394711601,0.200000049762128,0.0175271477712786,0.0999022281779717,0.171304144526064,1.68569582300693,0.0747455181675778,0.0998990444051338,0.193352191264064,1.92768920001334,0.0873753764333676,0.0999002122079616,0.148924088237434,0.0998992466244668,0.131460001155097
0.05,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,71.922799335578,18,0.216027759174449,0.0255878222364742,0.219214185686772,0.13476136129987,0.205988215202739,0.103565811536973,0.115917828180694,0.165869449865245,1.71640715663962,0.0677645108159422,0.220936860150585,0.209346161104941,2.07180072073228,0.083307010850231,0.164938659157421,0.167107633117486,0.0682415000191794,0.130089397983961,72.2874946885095,33,0.234506527051695,0.0256232077898599,0.0272031764085669,0.0231279664484224,0.216028162706577,0.0255196386143995,0.212833522467528,0.132787169020494,0.205988240094513,0.102614746190486,0.115170334709905,0.165785067878884,1.71641110061711,0.0677681229220955,0.16594045509767,0.205600920271218,2.0718008181341,0.0828507091223158,0.164941496020084,0.163919099450541,0.0682456973917379,0.130032458520229,1.71231792884646,52,0.223494830662645,0.0254862757522538,0.22349491176066,0.0240666508690021,0.141421890610808,0.101027003756814,0.141420726046007,0.106968430013058,0.199799983337393,0.125922323723447,0.199799985661674,0.101203479066207,-0.0928885648964939,0.273691657187601,0.199999987656979,0.017527294645012,0.0998997828225367,0.172300539129836,1.72794306682604,0.0751883089613252,0.0999009863522203,0.194406082098985,1.98147164932628,0.088157593725525,0.0998996378623301,0.157212637846074,0.0998995565617648,0.139724471614834
0.025,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,424.858394985798,18,0.524993406367087,0.0241513270512321,-0.0227266195265409,0.0637083701475086,-0.0216431604028411,0.0482397370131,0.12176088709698,0.0732338742724243,0.657236983362064,0.0273562321334025,0.139656228137019,0.103616367644557,0.964899434386594,0.0397019448241214,0.110032005443436,0.0827139575597248,0.100315754915927,0.0587364776848544,426.910023051274,33,0.16914019691556,0.0183202221670853,-0.0332704478630077,0.0164080065841685,0.524993308203682,0.0240961767470886,-0.0171001012728216,0.0627463849941456,-0.0216423000455615,0.0477713272230202,0.120652648927333,0.0731781432068654,0.657237366155869,0.0273529475557525,0.111048852464787,0.101879399435992,0.964899736068722,0.039510423971149,0.110030757123344,0.0811811818603856,0.100316691573609,0.0586909125069508,1.5954502881832,52,0.158034843020548,0.0178522214037595,0.158034823898152,0.0182050975837859,0.141421563858618,0.105131947065039,0.200000293633144,0.105091135297513,5.73029133360927e-08,0.0634784560969428,-1.39341703437777e-07,0.0514173911936298,0.199799589223702,0.127431386300717,0.200000057283344,0.0175271228070048,0.0999007512575431,0.0853632028867064,0.799199615513227,0.0844633005745356,0.0999004507809938,0.0853225312600774,0.799199747532152,0.0752106499381312,0.0998996199734639,0.0681035342471877,0.0998993841466945,0.0681616367021393
0.025,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,465.904449205096,18,0.524993346675644,0.0237446753475227,-0.0227260142342307,0.0605904846335721,0.151506366368159,0.0451539371836294,0.121761788115885,0.0641560421314083,0.657236758907876,0.0261744004007316,0.139656773154773,0.10608959620022,0.964898702191491,0.040074561110211,0.194672592895666,0.0852278259077139,-0.0449688723570852,0.0508536766906968,468.699573529886,33,0.169140220721622,0.0191394316575861,-0.0332705013868687,0.0144036272343039,0.524993360090587,0.0236698951804515,-0.0170984812360948,0.0595744261731687,0.151506195993076,0.0446760551795318,0.120654932629519,0.0639888086376572,0.657236861328159,0.0261490990953865,0.111048297535025,0.104478714405491,0.964898941724091,0.0399028539413074,0.194672326700489,0.0837784318095328,-0.0449689115780555,0.0506836303874709,1.49744458669375,52,0.15803471491651,0.017759319459335,0.15803486795213,0.0181088900924867,0.141421242677076,0.104570433208866,0.200001154003026,0.10452227077101,1.30791735554956e-07,0.063820210523423,0.199799747665681,0.0535551520684782,0.199799004990426,0.12299061012011,0.199999966158486,0.0175271482164276,0.0998996741824076,0.0838466874420759,0.799200201937788,0.0840089486820879,0.099899649502466,0.0837634108042789,0.799199391086122,0.0747920212557191,0.0998997971811609,0.081159333692202,0.0999002383348745,0.0819248041501535
0.025,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,94.3076818016107,18,0.246141459057978,0.0251465979398761,0.0162163501172879,0.130399805708035,0.00903955562499486,0.100610043592639,0.119945687966981,0.161373549585427,1.61573516365714,0.0649376299954812,0.139656225607077,0.203982021737601,2.05802817416248,0.0824938847024756,0.110031959675184,0.161678241474559,0.0968018925905395,0.127962679684843,94.5819848480678,33,0.169140207617835,0.0247138298606142,0.0138945691910676,0.0226043964096986,0.246141067665949,0.0251024227801929,0.013868843631317,0.129252254059184,0.00903811026436931,0.100030345623241,0.11975378690199,0.161372516708279,1.61573587531463,0.0649366366590188,0.111046656194646,0.201313082733486,2.05802736303265,0.0821565900822269,0.110033847092017,0.159483742873003,0.0968001379283136,0.127964433511875,0.96857659338275,52,0.158034822416102,0.0252385349446741,0.158034863192937,0.0240571645280742,0.141423931809303,0.1396056155974,0.20000022747933,0.149375631744663,1.19922278926565e-06,0.125587980136958,-1.3619216974195e-06,0.100398302060476,-0.118245402650632,0.376159189488937,0.199999907160652,0.0175272533317541,0.0998995056961108,0.162350680890993,1.63830522908959,0.0890895306657393,0.0998972493277589,0.188631653235188,1.92501964276928,0.0902933610228179,0.0999017475643051,0.149428526177968,0.0998994317733923,0.128726290989925
0.025,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,465.364326577752,18,0.524993310918984,0.023754639116282,0.150424225723333,0.0624998532616508,-0.0216438352934752,0.0462456809027692,-0.0235220670543001,0.0647771547609894,0.657236899675626,0.0261951250509193,0.224296582497732,0.108134285815474,0.964899100430722,0.0400758417593097,0.110032318901778,0.0869368152141002,0.100314944624348,0.0508918301190801,468.424880000313,33,0.169140207943463,0.0191598061890602,-0.0332705027950617,0.0145799045486378,0.524993388070692,0.0236771279104886,0.156051400836632,0.0615277745923645,-0.0216437192050716,0.0458132158710109,-0.0246289205208299,0.0647165300177853,0.657236857509377,0.0261684686522131,0.195688230386381,0.106435799734057,0.964899047278424,0.0398964220078225,0.110032360186847,0.0854252179807686,0.100314905216555,0.050802791776529,1.49203814641442,52,0.158035015235311,0.0178298484192416,0.158034565020545,0.0181818080158451,0.141423125403273,0.104974964302563,0.199999680639261,0.105008370370011,0.199799381060426,0.0665961666919943,3.21023848927433e-07,0.0531379886968108,0.199798563545382,0.123752293281069,0.199999939024622,0.0175271236385401,0.0998985353175959,0.0971350549196745,0.799198500289472,0.0842855526364013,0.0998997294677937,0.0965650577404435,0.799200112758391,0.0750829708793799,0.0999004855569252,0.067881698237462,0.099900447013155,0.0679270150692725
0.025,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,90.1298228020914,18,0.237355603325367,0.024973673129366,0.0174442189319074,0.133593994553268,0.207501784807416,0.102653356987299,0.120241442256626,0.161686228340979,1.6620803046293,0.0661720280978518,0.139655435727047,0.214567367399635,2.13420387472181,0.085988741012411,0.194674682636982,0.170454802987605,0.0582965106581824,0.127920239281599,90.3623559624612,33,0.169140499740394,0.025736480321814,0.0153803617607216,0.0224540715648797,0.237355711362178,0.0249402688109015,0.0148433242482349,0.13260579674469,0.207501114683811,0.102188819692698,0.120003656636554,0.161617818551591,1.66208091459875,0.0661612802368271,0.111049670151529,0.212223945190537,2.1342032901086,0.0856942386108859,0.194672017662523,0.168495869550441,0.0582968497320265,0.127873705772056,0.911030901275808,52,0.158034805165905,0.0256059641235379,0.158034771834188,0.0242585494437616,0.141421022408781,0.140590295865405,0.199999985691691,0.15140397846654,-1.75633090139505e-06,0.12739521297599,0.199801559543653,0.103681464932253,-0.137391341435047,0.385898720945792,0.200000136808585,0.0175272142868175,0.099899656915048,0.164752408349751,1.68172300646978,0.0884290793186756,0.0998983000394508,0.193765180157473,2.00287110944897,0.0917113204778267,0.0999008489739805,0.167455384387719,0.0999003586429288,0.145249494215852
0.025,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,90.1568940705456,18,0.237356600964072,0.0249681840108068,0.214939781754246,0.135846185421461,0.010004156151373,0.104207279745539,0.0815630194435605,0.162947243539751,1.66208133486386,0.0661781658613706,0.2242870772997,0.216069068597317,2.13420971175332,0.085987387419631,0.110040795663344,0.171735934381199,0.0969715519588353,0.128554532064227,90.3921810514257,33,0.169138971167842,0.0257256756351659,0.0153806788798683,0.0225013239720506,0.237355234878608,0.0249253164493013,0.212341579518955,0.134650245236795,0.0100033787997023,0.103584166549421,0.0813358648850261,0.162716134910453,1.66208118244158,0.0661535867407568,0.195686228677184,0.213568174852741,2.1342030446128,0.0856779006049386,0.110032758870076,0.169659747662862,0.0969668826650652,0.128386575595675,0.911315528959676,52,0.158034924544248,0.0256350423419364,0.158034778165688,0.0242819570979661,0.141420884112297,0.140536338362388,0.199997492023442,0.151437906767988,0.199800915172961,0.129612430843852,1.46616929552569e-07,0.10266774865479,-0.13738688840092,0.386117138477835,0.200000037884183,0.0175271861524389,0.0999004396271896,0.177156205804634,1.6817233952462,0.0884104813268444,0.0999010531881706,0.205350516365447,2.00287220229202,0.0916551330747601,0.099899912653038,0.154116035521159,0.0998999563376173,0.13133276812148
0.025,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,527.138235636647,18,0.52499374129262,0.0224462444246155,0.150422457531542,0.0548404311633771,0.151507628757905,0.0411484323020488,-0.0235207724233886,0.0481016074461986,0.657236365166235,0.0234285212026649,0.224292699193435,0.106399582257902,0.964900342571801,0.0396424807733909,0.194675511637264,0.0868868196336297,-0.0449698617856313,0.0362864549371815,530.18688045401,33,0.169139886303199,0.0198044587387944,-0.0332705266262607,0.0118752727008103,0.524993173286802,0.0223247209833318,0.156051816734747,0.0538037636903679,0.151506072025499,0.0406991337020473,-0.0246289816248155,0.0477906369891792,0.65723700838269,0.0233477622370579,0.195688236724826,0.104501708496548,0.964899629932412,0.0394111662670133,0.194672178703744,0.0852651899558883,-0.0449688598847084,0.0359193618881066,1.42969751349483,52,0.158035001869141,0.0175239303676551,0.158034618257492,0.0178701467679561,0.141421887812346,0.103128243760312,0.199997436994953,0.10314046735148,0.199799221904416,0.0648644530639122,0.199800983969227,0.05425727993014,0.199801763543096,0.117253977382103,0.20000009246958,0.0175271293933045,0.099899212667862,0.0904711792154219,0.799199169184088,0.0825343291590044,0.099900273023288,0.089845861232829,0.799201266822952,0.0734498181037449,0.0999017871212279,0.0777696222409453,0.0999002967738815,0.0784940103899432
0.025,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,87.0129611022694,18,0.229175556970504,0.0246700273811548,0.216776964187339,0.137823988051383,0.209092784553258,0.105791978367069,0.0851030296220307,0.162277421605542,1.70811852390725,0.0670803675539604,0.224296820104311,0.223897580999402,2.21038051293513,0.0889825702644344,0.194672502716756,0.178719662860132,0.0617024272572381,0.127200377081219,87.2252796103276,33,0.169139703410287,0.0266576373171618,0.0167638892357301,0.0223544196711716,0.229175209137786,0.024639402764882,0.213946721657267,0.136862191407999,0.209089278733961,0.105339839116978,0.0848125675282831,0.162520060474424,1.70812469356263,0.0671146490758208,0.195689751515242,0.222202290971701,2.21037792903599,0.088780773408502,0.194674356119393,0.177246026008012,0.0617090262733792,0.127383949668543,0.863498705220991,52,0.158035590111879,0.0259459048278215,0.158035262569388,0.024439589687271,0.14141052308562,0.141675476022046,0.199986109380815,0.153664995939696,0.19980099554443,0.129914857508705,0.199805953069903,0.105097575250395,-0.156495695458467,0.397471174951445,0.200000325195379,0.0175271681678196,0.0999000689137631,0.177938922271796,1.72514335221949,0.0876540363540787,0.0998911950201564,0.208562064485604,2.08072810596266,0.0928043915976028,0.0999160388579741,0.170979731537559,0.0999094909870893,0.146921850603788
0.05,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,462.622721093219,18,0.524993401879356,0.0238238610487491,-0.0310783925932753,0.0616320437280143,0.15150619542742,0.0456563595243557,0.124148863544793,0.0644496306283835,0.657236842141034,0.0262155461214206,0.166983578032053,0.107685966803372,0.964898940838365,0.0402420064324183,0.194672117962186,0.0866615587083535,-0.0449688661580892,0.0511326593280277,468.699573526432,33,0.23650564290708,0.0192580594905366,-0.0591096939711801,0.0149388476311709,0.524993156287413,0.0236689165092251,-0.0170989181262725,0.0595648675128023,0.151507038757123,0.0446689277494407,0.120654130486418,0.0639788321399514,0.657236713864575,0.0261479059031594,0.111047136072464,0.104440854599361,0.964898670449707,0.0398983574458567,0.194674175070106,0.0837483411570047,-0.0449683833094674,0.0506757988590096,2.99405265502355,52,0.223494880994476,0.0182229444164328,0.158034787514882,0.0177582514397621,0.141421406144172,0.0739264824025508,0.199999821525604,0.104551921654094,5.88299700264323e-07,0.0634154830834137,0.199799719548548,0.0526029515296542,0.199800057942378,0.10724747220824,0.200000124401086,0.0175271120256009,0.0999004104133385,0.0837803098587202,0.799200163460169,0.0637189110725363,0.0999005662039577,0.0837819712826312,0.799200089103462,0.0748145223567607,0.0998996972213597,0.0811910009209814,0.0998995735784897,0.074770855888516
0.05,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,422.63981140326,18,0.524993306577828,0.024202215566485,-0.0310791366158361,0.0646438824865141,-0.0216429981946705,0.0487072563147922,0.124148299073953,0.0733584817001034,0.657236935040142,0.0273642619623831,0.166984552291202,0.105157124460505,0.964898690093161,0.0398632004131386,0.110031141672142,0.0840959790801762,0.100315356259235,0.0588403988151453,426.910023044447,33,0.236505826748516,0.0184440508724938,-0.0591100056688806,0.0168961976677396,0.524993376308238,0.0240954709558228,-0.0170986114243957,0.062742668739781,-0.0216437376633283,0.0477689058686484,0.120654816873326,0.0731585135525276,0.657236902228947,0.0273502197445687,0.1110482142795,0.101857007201104,0.96489903080612,0.0395085208587843,0.110032194754284,0.0811634145992662,0.100315126977897,0.058675589931491,3.18992885067928,52,0.223495004213094,0.0183187305752164,0.158034809151175,0.017852446911963,0.14142141584127,0.0743088707587116,0.199999791563787,0.105107791084462,-1.57280488623321e-07,0.0630316143149713,1.5664686814822e-07,0.050866050933019,0.1998001872993,0.110823450942309,0.199999998523046,0.0175271316159001,0.0998999564562624,0.085299344476816,0.799199966130739,0.0640567959289087,0.0998999190753428,0.0853051427631492,0.799200149976981,0.0752171364708637,0.0999000491882943,0.0680893420080784,0.0999000076524359,0.0680859574486762
0.05,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,523.361886004443,18,0.524992516519778,0.0225867095707599,0.142073027686018,0.0559725987649596,0.151506094613487,0.0416453328024225,-0.0211340019707546,0.0485792479154631,0.65723640242995,0.023547579591821,0.251627467809687,0.108296111305409,0.964898389592794,0.0398726811044498,0.194670184455139,0.0884978495495484,-0.0449692702290288,0.0368242352040476,530.186880453613,33,0.236505795838714,0.0199190014923941,-0.0591099706767949,0.0124514663219611,0.524993259531715,0.0223244710252314,0.156051418487529,0.0538011923104197,0.151506461658465,0.0406970368383932,-0.0246290275363366,0.0477920514151217,0.657236917991447,0.0233477262943853,0.195688043030481,0.104460441586397,0.964899212625681,0.0394054544759502,0.194672703572492,0.085232285352793,-0.044968851217422,0.0359202537345218,2.858649820555,52,0.223494790082461,0.0179876807267087,0.158034590684572,0.0175282216986109,0.141419323847824,0.0729430487979516,0.199996947856301,0.103183214362407,0.199799460218999,0.0641674903206398,0.19980131528427,0.0534110158213973,0.199804587617587,0.102519426206407,0.19999976132966,0.0175271382823518,0.099899578017847,0.0842602777108853,0.799201864147618,0.0624503396341074,0.0999020533842933,0.0898729821103409,0.79920203076069,0.07347121407659,0.0999003219999982,0.0777789766143716,0.0999013177650997,0.0712406551161864
0.05,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,88.7749239951881,18,0.234649117692659,0.0248790323565133,0.0174123124429972,0.135383275751988,0.208022012512778,0.10377769165077,0.120180218737345,0.162046419017491,1.66424811325544,0.0662750845511043,0.166986349159393,0.218637289842279,2.15880020925627,0.0871777732035484,0.194667749436137,0.173772031882272,0.0594198004395857,0.128221483992677,89.2394372530762,33,0.236502978154864,0.0259439966480007,0.00955932689423127,0.0228441181740219,0.234651794168931,0.0248098687646568,0.0151413270006277,0.133349037802969,0.208029226617338,0.102791352003483,0.120091098873527,0.161979735789846,1.66425398309942,0.0662717207465108,0.111040168548019,0.214860069293185,2.15879803411177,0.0867022728472881,0.194681353963052,0.170572145040825,0.0594141368771514,0.128157941909688,1.82099799954449,52,0.223494801065109,0.0263414987297678,0.158035065803263,0.0237931233163733,0.141420328228788,0.099389175680677,0.200000593068956,0.152574980841121,-3.50686714295668e-07,0.127743658816874,0.199800341104917,0.103300027235891,-0.141030439167642,0.333254041951823,0.200000019457621,0.0175271524198952,0.0999012077594305,0.164920640235343,1.68301811611811,0.0781995066099732,0.0999009536497902,0.195759109142641,2.0274959634279,0.0926293657018199,0.0999002072037448,0.169043094510678,0.0998996607206536,0.138263413482917
0.05,0.025,0.02,0.04,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,92.855969845632,18,0.243234955000111,0.0250455595145893,0.0159690217841922,0.132185802585245,0.00935924469982662,0.101729717462795,0.11989140079842,0.16153864239211,1.61801252808281,0.0650204234555315,0.166982028440888,0.207893696937175,2.08262289841693,0.0836696708709134,0.110031823104547,0.16485710779053,0.0968539818993521,0.128094089940431,93.3869348202716,33,0.236505737922132,0.0249300708420342,0.00752758241359745,0.0229876308355497,0.243234416802902,0.024969460871779,0.0141911983411304,0.130083862234979,0.0093580170445982,0.100700725897565,0.119835077824212,0.161718789700053,1.61801211461686,0.0650442575426447,0.111046617664096,0.204195708811291,2.08262251210581,0.0832045350300705,0.110033464394266,0.161732072524588,0.0968537635761691,0.128231413997732,1.93604010745184,52,0.223494949905318,0.0259528193882438,0.158035087873807,0.0235861383289321,0.14142351092254,0.0984269870152194,0.200001899360433,0.149868652966984,1.42294361665711e-06,0.125908342185693,-1.80936234336495e-06,0.100397677941155,-0.121886615193437,0.322940772959642,0.199999968726744,0.0175270688521374,0.0998969522563858,0.162423713105457,1.63959982159528,0.0778616700152773,0.0999000551671377,0.190563914817302,1.9496447299895,0.0911018273110816,0.099899160313287,0.150960291976472,0.0999022717941035,0.12875963037153
0.05,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,88.7985716286785,18,0.234651726936272,0.0248712039394135,0.215128661183482,0.137565325515257,0.0103026820469734,0.105275133815044,0.0825737955188234,0.163229246597491,1.66425477758766,0.0662792592147641,0.251622128213014,0.219871101280848,2.15879807810953,0.0871429401047387,0.110033372054575,0.174842153075886,0.0970236787357446,0.128786386470877,89.2688532840693,33,0.236504655522458,0.0259331427480068,0.00955811643799078,0.0228897554326442,0.234650991703584,0.0248009064264584,0.212869267856587,0.135525230860989,0.0103024746389064,0.104292594257372,0.0824844095289404,0.163154844535614,1.66425514250492,0.06626946752021,0.195681183428504,0.21597115360928,2.1588006273248,0.0866571129778084,0.110038114393592,0.171553789617183,0.0970216845780992,0.128736418096921,1.82161124778213,52,0.223495046624973,0.026364506016546,0.158034776556873,0.0238210164531757,0.14142142673762,0.0995328290223155,0.199998680955808,0.152489840284654,0.199800107094994,0.129565815391041,2.29064290114698e-07,0.102703083534231,-0.14102882589557,0.333651098064096,0.200000000855291,0.017527140199865,0.0998996190196687,0.171457860421798,1.68301890936325,0.0782298063411766,0.0999003935553573,0.207637659612021,2.02749730484712,0.0926144759143421,0.0999002213090699,0.155861184657208,0.0999002053753715,0.131374450400244
0.05,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,461.793671377447,18,0.524993307718517,0.0238344959112979,0.142072363354451,0.0634648530021055,-0.0216444448767812,0.0466799335881362,-0.0211350959182128,0.0649027881994467,0.657236826722201,0.0262368200595642,0.251623807955735,0.109716065702157,0.964899059551663,0.0402391071454502,0.110031731301175,0.0883529080919067,0.100314933057177,0.0510511032664754,468.42487998598,33,0.236505787496413,0.0192782638362837,-0.0591100729588813,0.0151091574192743,0.524993296504454,0.0236760598274156,0.156051544306531,0.0615196690053681,-0.0216438175986681,0.0458073095891327,-0.0246288708305153,0.0647232489067457,0.657236890238688,0.0261693935524429,0.195687674090532,0.106408223996733,0.964899367768506,0.0398920254255222,0.1100326440804,0.0854044589686926,0.100314878655379,0.0508078730177619,2.98323600882577,52,0.223494933430042,0.0182961874508966,0.158034885475113,0.017830800715109,0.141421727761435,0.0742341086988918,0.200001776566543,0.105009829443761,0.199793996380009,0.0658225105898162,4.72902388803957e-06,0.0526538697622889,0.199798960369769,0.107868484692019,0.199999895795776,0.0175271919027456,0.0998951334130997,0.0911569256484658,0.79920018198409,0.0639253802592171,0.0998914220605728,0.0965522278391142,0.799199625164323,0.0750887067146073,0.0999068686936998,0.0678798212087546,0.0999043486231007,0.0678683365536312
0.05,0.025,0.02,0.04,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,85.7160928541125,18,0.226653903006493,0.0245838396272103,0.217133894455141,0.139588656529902,0.209590552161168,0.106896519736918,0.0860291946456318,0.162705508215436,1.71019939125338,0.0672034531345856,0.251614981179302,0.228133142668564,2.23497804200796,0.0901859678827,0.194676104250455,0.182171766119905,0.0627626466375056,0.127563890986237,86.1517691290901,33,0.236505777804043,0.026857617992058,0.0114489903041716,0.0227457681614691,0.226653825129514,0.0245117822677749,0.214433316082378,0.137527957712355,0.209584515098484,0.105889241587047,0.0859004297114689,0.162540687941563,1.71020125545726,0.0671825639842595,0.195687563787574,0.22402458674856,2.23497465975454,0.0896783056975921,0.194673037172033,0.178701092609318,0.0627592247566617,0.127429786456421,1.72594312173896,52,0.223494949455339,0.026670937218868,0.158034687096145,0.0239711039932329,0.141422210707219,0.0999781992897114,0.199999985653793,0.153929584866739,0.199800033277516,0.129728238660447,0.199799545825568,0.104625950965294,-0.160184203737727,0.340449514261953,0.200000002167479,0.0175270992986732,0.0998995263254744,0.171964259162478,1.72643663401316,0.078203520389771,0.099899657302578,0.210565639944321,2.10534867905172,0.0936146851827234,0.0999005051362281,0.172393237127549,0.0998997211530817,0.139634471683638
